pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,traversal_time
"at:49:345:0:14_at:49:345:3_walkway_1","at:49:345:0:14","at:49:345:3","1","1","300"
"at:49:345:0:12_at:49:345:4_walkway_1","at:49:345:0:12","at:49:345:4","1","1","120"
"at:49:345:0:13_at:49:345:4_walkway_1","at:49:345:0:13","at:49:345:4","1","1","120"
"at:49:345:0:14_at:49:345:4_walkway_1","at:49:345:0:14","at:49:345:4","1","1","120"
"at:49:345:2_at:49:345:3_walkway_1","at:49:345:2","at:49:345:3","1","1","120"
"at:49:345:2_at:49:345:4_walkway_1","at:49:345:2","at:49:345:4","1","1","180"
"at:49:345:3_at:49:345:4_walkway_1","at:49:345:3","at:49:345:4","1","1","180"
"at:49:345:0:12_at:49:345:0:13_walkway_1","at:49:345:0:12","at:49:345:0:13","1","1","180"
"at:49:560:0:12_at:49:560:0:13_walkway_1","at:49:560:0:12","at:49:560:0:13","1","1","120"
"at:49:560:0:12_at:49:560:8_elevator_1","at:49:560:0:12","at:49:560:8","5","1","150"
"at:49:560:0:12_at:49:560:15_stairs_1","at:49:560:0:12","at:49:560:15","2","1","30"
"at:49:560:0:12_at:49:560:15_elevator_1","at:49:560:0:12","at:49:560:15","5","1","60"
"at:49:560:0:12_at:49:560:14_walkway_1","at:49:560:0:12","at:49:560:14","1","1","120"
"at:49:560:0:10_at:49:560:8_stairs_1","at:49:560:0:10","at:49:560:8","2","1","60"
"at:49:560:0:8_at:49:560:8_stairs_1","at:49:560:0:8","at:49:560:8","2","1","60"
"at:49:560:0:10_at:49:560:8_escalator_1","at:49:560:0:10","at:49:560:8","4","1","120"
"at:49:560:0:8_at:49:560:8_escalator_1","at:49:560:0:8","at:49:560:8","4","1","120"
"at:49:560:0:10_at:49:560:8_elevator_1","at:49:560:0:10","at:49:560:8","5","1","150"
"at:49:560:0:8_at:49:560:8_elevator_1","at:49:560:0:8","at:49:560:8","5","1","150"
"at:49:560:0:13_at:49:560:14_walkway_1","at:49:560:0:13","at:49:560:14","1","1","60"
"at:49:560:4_at:49:560:8_stairs_1","at:49:560:4","at:49:560:8","2","1","120"
"at:49:560:4_at:49:560:8_escalator_1","at:49:560:4","at:49:560:8","4","1","120"
"at:49:560:4_at:49:560:8_elevator_1","at:49:560:4","at:49:560:8","5","1","150"
"at:49:560:4_at:49:560:11_stairs_1","at:49:560:4","at:49:560:11","2","1","180"
"at:49:560:4_at:49:560:11_elevator_1","at:49:560:4","at:49:560:11","5","1","210"
"at:49:560:5_at:49:560:7_walkway_1","at:49:560:5","at:49:560:7","1","1","30"
"at:49:560:5_at:49:560:14_walkway_1","at:49:560:5","at:49:560:14","1","1","90"
"at:49:560:5_at:49:560:16_walkway_1","at:49:560:5","at:49:560:16","1","1","120"
"at:49:560:6_at:49:560:10_elevator_1","at:49:560:6","at:49:560:10","5","1","180"
"at:49:560:6_at:49:560:10_walkway_1","at:49:560:6","at:49:560:10","1","1","180"
"at:49:560:6_at:49:560:17_walkway_1","at:49:560:6","at:49:560:17","1","1","30"
"at:49:560:7_at:49:560:15_stairs_1","at:49:560:7","at:49:560:15","2","1","30"
"at:49:560:8_at:49:560:9_stairs_1","at:49:560:8","at:49:560:9","2","1","90"
"at:49:560:8_at:49:560:15_stairs_1","at:49:560:8","at:49:560:15","2","1","60"
"at:49:560:8_at:49:560:15_escalator_0","at:49:560:8","at:49:560:15","4","0","150"
"at:49:560:8_at:49:560:15_elevator_1","at:49:560:8","at:49:560:15","5","1","150"
"at:49:560:8_at:49:560:0:6_stairs_1","at:49:560:8","at:49:560:0:6","2","1","60"
"at:49:560:8_at:49:560:0:6_elevator_1","at:49:560:8","at:49:560:0:6","5","1","150"
"at:49:560:8_at:49:560:13_stairs_1","at:49:560:8","at:49:560:13","2","1","60"
"at:49:560:9_at:49:560:10_stairs_1","at:49:560:9","at:49:560:10","2","1","90"
"at:49:560:9_at:49:560:10_elevator_1","at:49:560:9","at:49:560:10","5","1","120"
"at:49:560:9_at:49:560:13_walkway_1","at:49:560:9","at:49:560:13","1","1","90"
"at:49:560:10_at:49:560:17_stairs_1","at:49:560:10","at:49:560:17","2","1","90"
"at:49:560:10_at:49:560:13_stairs_1","at:49:560:10","at:49:560:13","2","1","90"
"at:49:560:14_at:49:560:15_stairs_1","at:49:560:14","at:49:560:15","2","1","30"
"at:49:560:15_at:49:560:16_walkway_1","at:49:560:15","at:49:560:16","1","1","60"
"at:49:560:0:10_at:49:560:0:8_walkway_1","at:49:560:0:10","at:49:560:0:8","1","1","120"
"at:41:4464:0:1_at:41:4464:2_walkway_1","at:41:4464:0:1","at:41:4464:2","1","1","120"
"at:41:4464:0:1_at:41:4464:3_walkway_1","at:41:4464:0:1","at:41:4464:3","1","1","60"
"at:41:4464:0:1_at:41:4464:4_walkway_1","at:41:4464:0:1","at:41:4464:4","1","1","180"
"at:41:4464:2_at:41:4464:3_walkway_1","at:41:4464:2","at:41:4464:3","1","1","60"
"at:41:4464:2_at:41:4464:4_walkway_1","at:41:4464:2","at:41:4464:4","1","1","120"
"at:41:4464:3_at:41:4464:4_walkway_1","at:41:4464:3","at:41:4464:4","1","1","120"
"at:49:743:0:10_at:49:743:6_stairs_1","at:49:743:0:10","at:49:743:6","2","1","120"
"at:49:743:0:14_at:49:743:6_stairs_1","at:49:743:0:14","at:49:743:6","2","1","120"
"at:49:743:0:10_at:49:743:7_stairs_1","at:49:743:0:10","at:49:743:7","2","1","180"
"at:49:743:0:14_at:49:743:7_stairs_1","at:49:743:0:14","at:49:743:7","2","1","180"
"at:49:743:0:10_at:49:743:10_stairs_1","at:49:743:0:10","at:49:743:10","2","1","120"
"at:49:743:0:14_at:49:743:10_stairs_1","at:49:743:0:14","at:49:743:10","2","1","120"
"at:49:743:0:10_at:49:743:10_elevator_1","at:49:743:0:10","at:49:743:10","5","1","120"
"at:49:743:0:14_at:49:743:10_elevator_1","at:49:743:0:14","at:49:743:10","5","1","120"
"at:49:743:0:10_at:49:743:17_stairs_1","at:49:743:0:10","at:49:743:17","2","1","120"
"at:49:743:0:14_at:49:743:17_stairs_1","at:49:743:0:14","at:49:743:17","2","1","120"
"at:49:743:0:10_at:49:743:17_escalator_1","at:49:743:0:10","at:49:743:17","4","1","120"
"at:49:743:0:14_at:49:743:17_escalator_1","at:49:743:0:14","at:49:743:17","4","1","120"
"at:49:743:0:10_at:49:743:14_stairs_1","at:49:743:0:10","at:49:743:14","2","1","90"
"at:49:743:0:14_at:49:743:14_stairs_1","at:49:743:0:14","at:49:743:14","2","1","90"
"at:49:743:0:10_at:49:743:14_escalator_0","at:49:743:0:10","at:49:743:14","4","0","120"
"at:49:743:0:14_at:49:743:14_escalator_0","at:49:743:0:14","at:49:743:14","4","0","120"
"at:49:743:0:5_at:49:743:6_stairs_1","at:49:743:0:5","at:49:743:6","2","1","120"
"at:49:743:0:15_at:49:743:6_stairs_1","at:49:743:0:15","at:49:743:6","2","1","120"
"at:49:743:0:5_at:49:743:7_stairs_1","at:49:743:0:5","at:49:743:7","2","1","180"
"at:49:743:0:15_at:49:743:7_stairs_1","at:49:743:0:15","at:49:743:7","2","1","180"
"at:49:743:0:5_at:49:743:10_stairs_1","at:49:743:0:5","at:49:743:10","2","1","120"
"at:49:743:0:15_at:49:743:10_stairs_1","at:49:743:0:15","at:49:743:10","2","1","120"
"at:49:743:0:5_at:49:743:10_elevator_1","at:49:743:0:5","at:49:743:10","5","1","120"
"at:49:743:0:15_at:49:743:10_elevator_1","at:49:743:0:15","at:49:743:10","5","1","120"
"at:49:743:0:5_at:49:743:17_stairs_1","at:49:743:0:5","at:49:743:17","2","1","120"
"at:49:743:0:15_at:49:743:17_stairs_1","at:49:743:0:15","at:49:743:17","2","1","120"
"at:49:743:0:5_at:49:743:17_escalator_1","at:49:743:0:5","at:49:743:17","4","1","120"
"at:49:743:0:15_at:49:743:17_escalator_1","at:49:743:0:15","at:49:743:17","4","1","120"
"at:49:743:0:5_at:49:743:14_stairs_1","at:49:743:0:5","at:49:743:14","2","1","90"
"at:49:743:0:15_at:49:743:14_stairs_1","at:49:743:0:15","at:49:743:14","2","1","90"
"at:49:743:0:5_at:49:743:14_escalator_0","at:49:743:0:5","at:49:743:14","4","0","120"
"at:49:743:0:15_at:49:743:14_escalator_0","at:49:743:0:15","at:49:743:14","4","0","120"
"at:49:743:3_at:49:743:10_stairs_1","at:49:743:3","at:49:743:10","2","1","120"
"at:49:743:3_at:49:743:10_escalator_1","at:49:743:3","at:49:743:10","4","1","120"
"at:49:743:3_at:49:743:10_elevator_1","at:49:743:3","at:49:743:10","5","1","120"
"at:49:743:3_at:49:743:11_stairs_1","at:49:743:3","at:49:743:11","2","1","90"
"at:49:743:3_at:49:743:11_escalator_0","at:49:743:3","at:49:743:11","4","0","90"
"at:49:743:4_at:49:743:6_stairs_1","at:49:743:4","at:49:743:6","2","1","120"
"at:49:743:4_at:49:743:6_elevator_0","at:49:743:4","at:49:743:6","5","0","120"
"at:49:743:4_at:49:743:8_stairs_1","at:49:743:4","at:49:743:8","2","1","120"
"at:49:743:4_at:49:743:10_stairs_1","at:49:743:4","at:49:743:10","2","1","120"
"at:49:743:4_at:49:743:10_escalator_1","at:49:743:4","at:49:743:10","4","1","120"
"at:49:743:4_at:49:743:10_elevator_1","at:49:743:4","at:49:743:10","5","1","120"
"at:49:743:4_at:49:743:17_stairs_1","at:49:743:4","at:49:743:17","2","1","120"
"at:49:743:4_at:49:743:17_escalator_1","at:49:743:4","at:49:743:17","4","1","120"
"at:49:743:4_at:49:743:16_stairs_1","at:49:743:4","at:49:743:16","2","1","120"
"at:49:743:4_at:49:743:16_elevator_1","at:49:743:4","at:49:743:16","5","1","120"
"at:49:743:5_at:49:743:6_walkway_1","at:49:743:5","at:49:743:6","1","1","120"
"at:49:743:5_at:49:743:7_walkway_1","at:49:743:5","at:49:743:7","1","1","420"
"at:49:743:5_at:49:743:8_walkway_1","at:49:743:5","at:49:743:8","1","1","360"
"at:49:743:5_at:49:743:9_walkway_1","at:49:743:5","at:49:743:9","1","1","240"
"at:49:743:5_at:49:743:15_walkway_1","at:49:743:5","at:49:743:15","1","1","210"
"at:49:743:5_at:49:743:16_walkway_1","at:49:743:5","at:49:743:16","1","1","240"
"at:49:743:5_at:49:743:18_walkway_1","at:49:743:5","at:49:743:18","1","1","120"
"at:49:743:6_at:49:743:10_elevator_1","at:49:743:6","at:49:743:10","5","1","120"
"at:49:743:6_at:49:743:0:1_stairs_1","at:49:743:6","at:49:743:0:1","2","1","240"
"at:49:743:6_at:49:743:17_walkway_1","at:49:743:6","at:49:743:17","1","1","6"
"at:49:743:6_at:49:743:18_walkway_1","at:49:743:6","at:49:743:18","1","1","60"
"at:49:743:8_at:49:743:0:1_stairs_1","at:49:743:8","at:49:743:0:1","2","1","120"
"at:49:743:8_at:49:743:17_walkway_1","at:49:743:8","at:49:743:17","1","1","180"
"at:49:743:9_at:49:743:11_stairs_1","at:49:743:9","at:49:743:11","2","1","90"
"at:49:743:11_at:49:743:9_escalator_0","at:49:743:11","at:49:743:9","4","0","90"
"at:49:743:10_at:49:743:12_stairs_1","at:49:743:10","at:49:743:12","2","1","60"
"at:49:743:10_at:49:743:12_escalator_0","at:49:743:10","at:49:743:12","4","0","90"
"at:49:743:12_at:49:743:17_stairs_1","at:49:743:12","at:49:743:17","2","1","60"
"at:49:743:12_at:49:743:17_escalator_0","at:49:743:12","at:49:743:17","4","0","60"
"at:49:743:14_at:49:743:18_walkway_1","at:49:743:14","at:49:743:18","1","1","120"
"at:49:743:15_at:49:743:17_walkway_1","at:49:743:15","at:49:743:17","1","1","30"
"at:49:743:15_at:49:743:18_walkway_1","at:49:743:15","at:49:743:18","1","1","60"
"at:49:743:16_at:49:743:17_walkway_1","at:49:743:16","at:49:743:17","1","1","150"
"at:49:743:0:10_at:49:743:0:14_walkway_1","at:49:743:0:10","at:49:743:0:14","1","1","120"
"at:49:743:0:5_at:49:743:0:15_walkway_1","at:49:743:0:5","at:49:743:0:15","1","1","120"
"at:49:1003:0:3_at:49:1003:3_stairs_1","at:49:1003:0:3","at:49:1003:3","2","1","150"
"at:49:1003:0:2_at:49:1003:3_stairs_1","at:49:1003:0:2","at:49:1003:3","2","1","150"
"at:49:1003:0:3_at:49:1003:3_elevator_1","at:49:1003:0:3","at:49:1003:3","5","1","156"
"at:49:1003:0:2_at:49:1003:3_elevator_1","at:49:1003:0:2","at:49:1003:3","5","1","156"
"at:49:1003:2_at:49:1003:3_stairs_1","at:49:1003:2","at:49:1003:3","2","1","150"
"at:49:1003:2_at:49:1003:3_elevator_1","at:49:1003:2","at:49:1003:3","5","1","156"
"at:49:1003:2_at:49:1003:5_walkway_1","at:49:1003:2","at:49:1003:5","1","1","60"
"at:49:1003:2_at:49:1003:0:4_walkway_1","at:49:1003:2","at:49:1003:0:4","1","1","120"
"at:49:1003:3_at:49:1003:4_stairs_1","at:49:1003:3","at:49:1003:4","2","1","150"
"at:49:1003:3_at:49:1003:4_elevator_1","at:49:1003:3","at:49:1003:4","5","1","156"
"at:49:1003:3_at:49:1003:5_stairs_1","at:49:1003:3","at:49:1003:5","2","1","150"
"at:49:1003:3_at:49:1003:0:1_stairs_1","at:49:1003:3","at:49:1003:0:1","2","1","150"
"at:49:1003:3_at:49:1003:0:1_elevator_1","at:49:1003:3","at:49:1003:0:1","5","1","156"
"at:49:1003:3_at:49:1003:0:4_stairs_1","at:49:1003:3","at:49:1003:0:4","2","1","150"
"at:49:1003:3_at:49:1003:0:4_elevator_1","at:49:1003:3","at:49:1003:0:4","5","1","156"
"at:49:1003:0:3_at:49:1003:0:2_walkway_1","at:49:1003:0:3","at:49:1003:0:2","1","1","180"
"at:47:1194:21_at:47:1194:3_stairs_1","at:47:1194:21","at:47:1194:3","2","1","90"
"at:47:1194:21_at:47:1194:31_walkway_1","at:47:1194:21","at:47:1194:31","1","1","60"
"at:47:1194:0:2_at:47:1194:3_stairs_1","at:47:1194:0:2","at:47:1194:3","2","1","90"
"at:47:1194:0:1_at:47:1194:3_stairs_1","at:47:1194:0:1","at:47:1194:3","2","1","90"
"at:47:1194:23_at:47:1194:3_stairs_1","at:47:1194:23","at:47:1194:3","2","1","150"
"at:47:1194:30_at:47:1194:31_walkway_1","at:47:1194:30","at:47:1194:31","1","1","120"
"at:47:1194:3_at:47:1194:31_stairs_1","at:47:1194:3","at:47:1194:31","2","1","90"
"at:47:1194:10_at:47:1194:31_walkway_1","at:47:1194:10","at:47:1194:31","1","1","240"
"at:47:1194:11_at:47:1194:31_walkway_1","at:47:1194:11","at:47:1194:31","1","1","180"
"at:47:1194:0:2_at:47:1194:0:1_walkway_1","at:47:1194:0:2","at:47:1194:0:1","1","1","180"
"at:41:4348:0:3_at:41:4348:3_walkway_1","at:41:4348:0:3","at:41:4348:3","1","1","120"
"at:41:4348:0:1_at:41:4348:3_walkway_1","at:41:4348:0:1","at:41:4348:3","1","1","120"
"at:41:4348:2_at:41:4348:3_walkway_1","at:41:4348:2","at:41:4348:3","1","1","60"
"at:41:4348:0:3_at:41:4348:0:1_walkway_1","at:41:4348:0:3","at:41:4348:0:1","1","1","120"
"at:46:1774:0:1_at:46:1774:2_walkway_1","at:46:1774:0:1","at:46:1774:2","1","1","120"
"at:43:3162:0:3_at:43:3162:2_walkway_1","at:43:3162:0:3","at:43:3162:2","1","1","120"
"at:43:3162:0:1_at:43:3162:2_walkway_1","at:43:3162:0:1","at:43:3162:2","1","1","120"
"at:43:3162:0:3_at:43:3162:3_walkway_1","at:43:3162:0:3","at:43:3162:3","1","1","120"
"at:43:3162:0:1_at:43:3162:3_walkway_1","at:43:3162:0:1","at:43:3162:3","1","1","120"
"at:43:3162:0:3_at:43:3162:4_walkway_1","at:43:3162:0:3","at:43:3162:4","1","1","180"
"at:43:3162:0:1_at:43:3162:4_walkway_1","at:43:3162:0:1","at:43:3162:4","1","1","180"
"at:43:3162:2_at:43:3162:3_walkway_1","at:43:3162:2","at:43:3162:3","1","1","60"
"at:43:3162:2_at:43:3162:4_walkway_1","at:43:3162:2","at:43:3162:4","1","1","120"
"at:43:3162:3_at:43:3162:4_walkway_1","at:43:3162:3","at:43:3162:4","1","1","60"
"at:43:3162:0:3_at:43:3162:0:1_walkway_1","at:43:3162:0:3","at:43:3162:0:1","1","1","120"
"at:43:3952:0:4_at:43:3952:3_stairs_1","at:43:3952:0:4","at:43:3952:3","2","1","120"
"at:43:3952:0:1_at:43:3952:3_stairs_1","at:43:3952:0:1","at:43:3952:3","2","1","120"
"at:43:3952:0:4_at:43:3952:4_stairs_1","at:43:3952:0:4","at:43:3952:4","2","1","240"
"at:43:3952:0:1_at:43:3952:4_stairs_1","at:43:3952:0:1","at:43:3952:4","2","1","240"
"at:43:3952:0:4_at:43:3952:5_stairs_1","at:43:3952:0:4","at:43:3952:5","2","1","180"
"at:43:3952:0:1_at:43:3952:5_stairs_1","at:43:3952:0:1","at:43:3952:5","2","1","180"
"at:43:3952:2_at:43:3952:3_walkway_1","at:43:3952:2","at:43:3952:3","1","1","60"
"at:43:3952:2_at:43:3952:4_walkway_1","at:43:3952:2","at:43:3952:4","1","1","180"
"at:43:3952:2_at:43:3952:5_walkway_1","at:43:3952:2","at:43:3952:5","1","1","180"
"at:43:3952:3_at:43:3952:4_walkway_1","at:43:3952:3","at:43:3952:4","1","1","120"
"at:43:3952:0:4_at:43:3952:0:1_walkway_1","at:43:3952:0:4","at:43:3952:0:1","1","1","120"
"at:45:56483:0:1_at:45:56483:2_stairs_1","at:45:56483:0:1","at:45:56483:2","2","1","300"
"at:45:56483:0:1_at:45:56483:2_walkway_1","at:45:56483:0:1","at:45:56483:2","1","1","300"
"at:45:56483:0:1_at:45:56483:3_stairs_1","at:45:56483:0:1","at:45:56483:3","2","1","120"
"at:45:56483:0:1_at:45:56483:3_walkway_1","at:45:56483:0:1","at:45:56483:3","1","1","120"
"at:45:56483:0:1_at:45:56483:4_stairs_1","at:45:56483:0:1","at:45:56483:4","2","1","120"
"at:45:56483:0:1_at:45:56483:4_walkway_1","at:45:56483:0:1","at:45:56483:4","1","1","120"
"at:45:56483:2_at:45:56483:3_walkway_1","at:45:56483:2","at:45:56483:3","1","1","300"
"at:45:56483:2_at:45:56483:4_walkway_1","at:45:56483:2","at:45:56483:4","1","1","300"
"at:44:43960:1_at:44:43960:0:2_walkway_1","at:44:43960:1","at:44:43960:0:2","1","1","120"
"at:44:43960:1_at:44:43960:6_walkway_1","at:44:43960:1","at:44:43960:6","1","1","60"
"at:44:43960:0:2_at:44:43960:6_walkway_1","at:44:43960:0:2","at:44:43960:6","1","1","60"
"at:44:43960:3_at:44:43960:6_walkway_1","at:44:43960:3","at:44:43960:6","1","1","60"
"at:44:43960:3_at:44:43960:4_walkway_1","at:44:43960:3","at:44:43960:4","1","1","60"
"at:44:43960:3_at:44:43960:5_walkway_1","at:44:43960:3","at:44:43960:5","1","1","60"
"at:44:43960:4_at:44:43960:6_walkway_1","at:44:43960:4","at:44:43960:6","1","1","60"
"at:44:43960:5_at:44:43960:6_walkway_1","at:44:43960:5","at:44:43960:6","1","1","60"
"at:44:43960:6_at:44:43960:8_stairs_1","at:44:43960:6","at:44:43960:8","2","1","90"
"at:44:43960:7_at:44:43960:8_stairs_1","at:44:43960:7","at:44:43960:8","2","1","60"
"at:47:1173:0:1_at:47:1173:35_stairs_1","at:47:1173:0:1","at:47:1173:35","2","1","90"
"at:47:1173:0:1_at:47:1173:6_walkway_1","at:47:1173:0:1","at:47:1173:6","1","1","90"
"at:47:1173:0:2_at:47:1173:35_stairs_1","at:47:1173:0:2","at:47:1173:35","2","1","90"
"at:47:1173:30_at:47:1173:4_walkway_1","at:47:1173:30","at:47:1173:4","1","1","180"
"at:47:1173:30_at:47:1173:5_walkway_1","at:47:1173:30","at:47:1173:5","1","1","90"
"at:47:1173:35_at:47:1173:5_stairs_1","at:47:1173:35","at:47:1173:5","2","1","90"
"at:47:1173:35_at:47:1173:6_stairs_1","at:47:1173:35","at:47:1173:6","2","1","90"
"at:47:1173:2_at:47:1173:6_walkway_1","at:47:1173:2","at:47:1173:6","1","1","240"
"at:47:1173:3_at:47:1173:6_walkway_1","at:47:1173:3","at:47:1173:6","1","1","180"
"at:47:1173:4_at:47:1173:5_walkway_1","at:47:1173:4","at:47:1173:5","1","1","60"
"at:43:4132:0:1_at:43:4132:2_walkway_1","at:43:4132:0:1","at:43:4132:2","1","1","180"
"at:43:4132:0:3_at:43:4132:2_walkway_1","at:43:4132:0:3","at:43:4132:2","1","1","180"
"at:43:4132:0:4_at:43:4132:2_walkway_1","at:43:4132:0:4","at:43:4132:2","1","1","180"
"at:43:4132:0:1_at:43:4132:3_walkway_1","at:43:4132:0:1","at:43:4132:3","1","1","120"
"at:43:4132:0:3_at:43:4132:3_walkway_1","at:43:4132:0:3","at:43:4132:3","1","1","120"
"at:43:4132:0:4_at:43:4132:3_walkway_1","at:43:4132:0:4","at:43:4132:3","1","1","120"
"at:43:4132:0:1_at:43:4132:0:2_walkway_1","at:43:4132:0:1","at:43:4132:0:2","1","1","180"
"at:43:4132:0:3_at:43:4132:0:2_walkway_1","at:43:4132:0:3","at:43:4132:0:2","1","1","180"
"at:43:4132:0:4_at:43:4132:0:2_walkway_1","at:43:4132:0:4","at:43:4132:0:2","1","1","180"
"at:43:4132:2_at:43:4132:3_walkway_1","at:43:4132:2","at:43:4132:3","1","1","120"
"at:43:4132:2_at:43:4132:0:2_walkway_1","at:43:4132:2","at:43:4132:0:2","1","1","120"
"at:43:4132:3_at:43:4132:0:2_walkway_1","at:43:4132:3","at:43:4132:0:2","1","1","60"
"at:43:4132:0:1_at:43:4132:0:3_walkway_1","at:43:4132:0:1","at:43:4132:0:3","1","1","120"
"at:43:4656:0:4_at:43:4656:2_walkway_1","at:43:4656:0:4","at:43:4656:2","1","1","180"
"at:43:4656:0:4_at:43:4656:3_walkway_1","at:43:4656:0:4","at:43:4656:3","1","1","120"
"at:43:4656:0:4_at:43:4656:4_walkway_1","at:43:4656:0:4","at:43:4656:4","1","1","180"
"at:43:4656:2_at:43:4656:3_walkway_1","at:43:4656:2","at:43:4656:3","1","1","60"
"at:43:4656:2_at:43:4656:4_walkway_1","at:43:4656:2","at:43:4656:4","1","1","120"
"at:43:4656:3_at:43:4656:4_walkway_1","at:43:4656:3","at:43:4656:4","1","1","120"
"at:42:3843:1_at:42:3843:10_walkway_1","at:42:3843:1","at:42:3843:10","1","1","60"
"at:42:3843:0:2_at:42:3843:10_walkway_1","at:42:3843:0:2","at:42:3843:10","1","1","120"
"at:42:3843:0:1_at:42:3843:10_walkway_1","at:42:3843:0:1","at:42:3843:10","1","1","120"
"at:42:3843:9_at:42:3843:10_walkway_1","at:42:3843:9","at:42:3843:10","1","1","60"
"at:42:3843:10_at:42:3843:11_walkway_1","at:42:3843:10","at:42:3843:11","1","1","120"
"at:42:3843:0:2_at:42:3843:0:1_walkway_1","at:42:3843:0:2","at:42:3843:0:1","1","1","180"
"at:44:42453:0:2_at:44:42453:3_walkway_1","at:44:42453:0:2","at:44:42453:3","1","1","60"
"at:44:42453:0:1_at:44:42453:3_walkway_1","at:44:42453:0:1","at:44:42453:3","1","1","60"
"at:44:42453:2_at:44:42453:5_walkway_1","at:44:42453:2","at:44:42453:5","1","1","120"
"at:44:42453:2_at:44:42453:3_walkway_1","at:44:42453:2","at:44:42453:3","1","1","60"
"at:44:42453:3_at:44:42453:5_walkway_1","at:44:42453:3","at:44:42453:5","1","1","120"
"at:44:42453:3_at:44:42453:4_walkway_1","at:44:42453:3","at:44:42453:4","1","1","60"
"at:44:42453:4_at:44:42453:5_walkway_1","at:44:42453:4","at:44:42453:5","1","1","120"
"at:44:42453:0:2_at:44:42453:0:1_walkway_1","at:44:42453:0:2","at:44:42453:0:1","1","1","120"
"at:41:4176:0:1_at:41:4176:3_walkway_1","at:41:4176:0:1","at:41:4176:3","1","1","120"
"at:41:4176:2_at:41:4176:3_walkway_1","at:41:4176:2","at:41:4176:3","1","1","60"
"at:41:4176:2_at:41:4176:4_walkway_1","at:41:4176:2","at:41:4176:4","1","1","120"
"at:41:4176:3_at:41:4176:4_walkway_1","at:41:4176:3","at:41:4176:4","1","1","120"
"at:48:454:0:3_at:48:454:4_walkway_1","at:48:454:0:3","at:48:454:4","1","1","180"
"at:48:454:0:4_at:48:454:4_walkway_1","at:48:454:0:4","at:48:454:4","1","1","180"
"at:48:454:0:3_at:48:454:2_walkway_1","at:48:454:0:3","at:48:454:2","1","1","180"
"at:48:454:0:4_at:48:454:2_walkway_1","at:48:454:0:4","at:48:454:2","1","1","180"
"at:48:454:0:3_at:48:454:3_walkway_1","at:48:454:0:3","at:48:454:3","1","1","180"
"at:48:454:0:4_at:48:454:3_walkway_1","at:48:454:0:4","at:48:454:3","1","1","180"
"at:48:454:2_at:48:454:4_walkway_1","at:48:454:2","at:48:454:4","1","1","60"
"at:48:454:2_at:48:454:3_walkway_1","at:48:454:2","at:48:454:3","1","1","120"
"at:48:454:3_at:48:454:4_walkway_1","at:48:454:3","at:48:454:4","1","1","120"
"at:48:454:0:3_at:48:454:0:4_walkway_1","at:48:454:0:3","at:48:454:0:4","1","1","180"
"at:44:45500:0:1_at:44:45500:3_walkway_1","at:44:45500:0:1","at:44:45500:3","1","1","30"
"at:44:45500:0:1_at:44:45500:4_walkway_1","at:44:45500:0:1","at:44:45500:4","1","1","30"
"at:44:45500:0:1_at:44:45500:5_walkway_1","at:44:45500:0:1","at:44:45500:5","1","1","60"
"at:44:45500:0:1_at:44:45500:6_walkway_1","at:44:45500:0:1","at:44:45500:6","1","1","60"
"at:44:45500:0:21_at:44:45500:5_walkway_1","at:44:45500:0:21","at:44:45500:5","1","1","240"
"at:44:45500:3_at:44:45500:5_walkway_1","at:44:45500:3","at:44:45500:5","1","1","60"
"at:44:45500:4_at:44:45500:5_walkway_1","at:44:45500:4","at:44:45500:5","1","1","60"
"at:44:44040:0:22_at:44:44040:7_walkway_1","at:44:44040:0:22","at:44:44040:7","1","1","30"
"at:44:44040:0:21_at:44:44040:7_walkway_1","at:44:44040:0:21","at:44:44040:7","1","1","30"
"at:44:44040:0:22_at:44:44040:5_walkway_1","at:44:44040:0:22","at:44:44040:5","1","1","90"
"at:44:44040:0:21_at:44:44040:5_walkway_1","at:44:44040:0:21","at:44:44040:5","1","1","90"
